main_sound,level,hanja,meaning,radical,strokes,total_strokes
소,3급Ⅱ,訴,"[[['호소할'], ['소']]]",言,5,12
소,3급Ⅱ,燒,"[[['사를'], ['소']]]",火,12,16
소,3급Ⅱ,疏,"[[['소통할'], ['소']]]",疋,7,12
소,3급Ⅱ,蘇,"[[['되살아날'], ['소']]]",艸,16,20
소,3급,召,"[[['부를'], ['소']]]",口,2,5
소,3급,昭,"[[['밝을'], ['소']]]",日,5,9
소,3급,蔬,"[[['나물'], ['소']]]",艸,12,16
소,3급,騷,"[[['떠들'], ['소']]]",馬,10,20
소,2급,紹,"[[['이을'], ['소']]]",糸,5,11
소,2급,沼,"[[['못'], ['소']]]",水,5,8
소,2급,巢,"[[['새집'], ['소']]]",巛,8,11
소,2급,邵,"[[['땅이름', '성(姓)'], ['소']]]",邑,5,8
소,1급,簫,"[[['퉁소'], ['소']]]",竹,13,19
소,1급,塑,"[[['흙빚을'], ['소']]]",土,10,13
소,1급,遡,"[[['거스를'], ['소']]]",辵,10,14
소,1급,逍,"[[['노닐'], ['소']]]",辵,7,11
소,1급,蕭,"[[['쓸쓸할'], ['소']]]",艸,13,17
소,1급,瘙,"[[['피부병'], ['소']]]",疒,10,15
소,1급,疎,"[[['성길'], ['소']]]",疋,7,12
소,1급,甦,"[[['깨어날'], ['소']]]",生,7,12
소,1급,梳,"[[['얼레빗'], ['소']]]",木,7,11
소,1급,宵,"[[['밤[夜]'], ['소']]]",宀,7,10
소,1급,搔,"[[['긁을'], ['소']]]",手,10,13
소,특급Ⅱ,嘯,"[[['휘파람'], ['소']]]",口,12,15
소,특급Ⅱ,瀟,"[[['물이름'], ['소']]]",水,16,19
소,특급Ⅱ,銷,"[[['쇠녹일'], ['소']]]",金,7,15
소,특급Ⅱ,溯,"[[['거슬러올라갈'], ['소']]]",水,10,13
소,특급Ⅱ,篠,"[[['조릿대'], ['소']]]",竹,10,16
소,특급Ⅱ,韶,"[[['풍류', '아름다울'], ['소']]]",音,5,14
소,특급Ⅱ,炤,"[[['밝을'], ['소']], [['비출'], ['조']]]",火,5,9
소,특급,愬,"[[['하소연할'], ['소']], [['두려워할'], ['색']]]",心,10,14
소,특급,艘,"[[['배'], ['소']]]",舟,10,16
소,특급,蛸,"[[['갈거미'], ['소']]]",虫,7,13
소,특급,玿,"[[['아름다운옥'], ['소']]]",玉,5,9
소,특급,埽,"[[['쓸'], ['소']]]",土,8,11
소,특급,翛,"[[['날개소리'], ['소']]]",羽,7,13
소,특급,繅,"[[['고치켤'], ['소']]]",糸,11,17
소,특급,蠨,"[[['갈거미'], ['소']]]",虫,17,23
소,특급,霄,"[[['하늘'], ['소']]]",雨,7,15
소,특급,愫,"[[['정성'], ['소']]]",心,10,13
소,특급,慅,"[[['소란스러울'], ['소']], [['고달플'], ['초']]]",心,10,13
소,특급,柖,"[[['나무흔들릴'], ['소']]]",木,5,9
속,6급,速,"[[['빠를'], ['속']]]",辵,7,11
속,5급Ⅱ,束,"[[['묶을'], ['속']]]",木,3,7
속,4급Ⅱ,續,"[[['이을'], ['속']]]",糸,15,21
속,4급Ⅱ,俗,"[[['풍속'], ['속']]]",人,7,9
속,4급,屬,"[[['붙일'], ['속']]]",尸,18,21
속,3급,粟,"[[['조'], ['속']]]",米,6,12
속,1급,贖,"[[['속죄할'], ['속']]]",貝,15,22
속,특급Ⅱ,涑,"[[['물이름'], ['속']]]",水,7,10
속,특급Ⅱ,謖,"[[['일어날'], ['속']]]",言,10,17
속,특급,餗,"[[['삶은나물'], ['속']]]",食,7,16
속,특급,樕,"[[['참나무'], ['속']]]",木,11,15
속,특급,蔌,"[[['푸성귀'], ['속']]]",艸,11,15
속,특급,觫,"[[['곱송그릴'], ['속']]]",角,7,14
속,특급,藚,"[[['쇠귀나물'], ['속']]]",艸,15,19
손,6급,孫,"[[['손자'], ['손']]]",子,7,10
손,4급,損,"[[['덜'], ['손']]]",手,10,13
손,1급,遜,"[[['겸손할'], ['손']]]",辵,10,14
손,특급Ⅱ,蓀,"[[['향풀'], ['손']]]",艸,10,14
손,특급Ⅱ,巽,"[[['부드러울'], ['손']]]",己,9,12
손,특급Ⅱ,飡,"[[['밥'], ['손']], [['벼슬이름'], ['찬']]]",食,2,11
손,특급,飱,"[[['저녁밥'], ['손']]]",食,4,13
손,특급,飧,"[[['저녁밥', '물만밥'], ['손']]]",食,3,12
솔,특급,蟀,"[[['귀뚜라미'], ['솔']]]",虫,11,17
송,4급Ⅱ,送,"[[['보낼'], ['송']]]",辵,6,10
송,4급,頌,"[[['기릴', '칭송할'], ['송']]]",頁,4,13
송,4급,松,"[[['소나무'], ['송']]]",木,4,8
송,3급Ⅱ,訟,"[[['송사할'], ['송']]]",言,4,11
송,3급,誦,"[[['욀'], ['송']]]",言,7,14
송,2급,宋,"[[['성(姓)'], ['송']]]",宀,4,7
송,1급,悚,"[[['두려울'], ['송']]]",心,7,10
송,특급Ⅱ,淞,"[[['물이름'], ['송']]]",水,8,11
송,특급,竦,"[[['공경할', '두려울'], ['송']]]",立,7,12
쇄,3급Ⅱ,鎖,"[[['쇠사슬'], ['쇄']]]",金,10,18
쇄,3급Ⅱ,刷,"[[['인쇄할'], ['쇄']]]",刀,6,8
쇄,1급,碎,"[[['부술'], ['쇄']]]",石,8,13
쇄,1급,灑,"[[['뿌릴'], ['쇄']]]",水,19,22
쇄,특급,洒,"[[['뿌릴'], ['쇄']], [['씻을'], ['세']]]",水,6,9
쇄,특급,瑣,"[[['옥가루'], ['쇄']]]",玉,10,14
쇠,3급Ⅱ,衰,"[[['쇠할'], ['쇠']]]",衣,4,10
쇠,특급Ⅱ,釗,"[[['쇠'], ['쇠']]]",金,2,10
수,8급,水,"[[['물'], ['수']]]",水,0,4
수,7급Ⅱ,手,"[[['손'], ['수']]]",手,0,4
수,7급,數,"[[['셈'], ['수']]]",攴,11,15
수,6급,樹,"[[['나무'], ['수']]]",木,12,16
수,5급Ⅱ,首,"[[['머리'], ['수']]]",首,0,9
수,4급Ⅱ,修,"[[['닦을'], ['수']]]",人,8,10
수,4급Ⅱ,受,"[[['받을'], ['수']]]",又,6,8
수,4급Ⅱ,守,"[[['지킬'], ['수']]]",宀,3,6
수,4급Ⅱ,授,"[[['줄'], ['수']]]",手,8,11
수,4급Ⅱ,收,"[[['거둘'], ['수']]]",攴,2,6
수,4급,秀,"[[['빼어날'], ['수']]]",禾,2,7
수,3급Ⅱ,愁,"[[['근심'], ['수']]]",心,9,13
수,3급Ⅱ,壽,"[[['목숨'], ['수']]]",士,11,14
수,3급Ⅱ,帥,"[[['장수'], ['수']]]",巾,6,9
수,3급Ⅱ,殊,"[[['다를'], ['수']]]",歹,6,10
수,3급Ⅱ,輸,"[[['보낼'], ['수']]]",車,9,16
수,3급Ⅱ,隨,"[[['따를'], ['수']]]",阜,13,16
수,3급Ⅱ,需,"[[['쓰일', '쓸'], ['수']]]",雨,6,14
수,3급Ⅱ,垂,"[[['드리울'], ['수']]]",土,5,8
수,3급Ⅱ,獸,"[[['짐승'], ['수']]]",犬,15,19
수,3급,睡,"[[['졸음'], ['수']]]",目,8,13
수,3급,須,"[[['모름지기'], ['수']]]",頁,3,12
수,3급,雖,"[[['비록'], ['수']]]",隹,9,17
수,3급,誰,"[[['누구'], ['수']]]",言,8,15
수,3급,搜,"[[['찾을'], ['수']]]",手,9,12
수,3급,囚,"[[['가둘'], ['수']]]",囗,2,5
수,3급,遂,"[[['드디어'], ['수']]]",辵,9,13
수,2급,銖,"[[['저울눈'], ['수']]]",金,6,14
수,2급,隋,"[[['수나라'], ['수']]]",阜,9,12
수,2급,洙,"[[['물가'], ['수']]]",水,6,9
수,1급,蒐,"[[['모을'], ['수']]]",艸,10,14
수,1급,嫂,"[[['형수'], ['수']]]",女,9,12
수,1급,戍,"[[['수자리'], ['수']]]",戈,2,6
수,1급,髓,"[[['뼛골'], ['수']]]",骨,13,23
수,1급,酬,"[[['갚을'], ['수']]]",酉,6,13
수,1급,袖,"[[['소매'], ['수']]]",衣,5,10
수,1급,羞,"[[['부끄러울'], ['수']]]",羊,5,11
수,1급,狩,"[[['사냥할'], ['수']]]",犬,6,9
수,1급,繡,"[[['수놓을'], ['수']]]",糸,13,19
수,1급,粹,"[[['순수할'], ['수']]]",米,8,14
수,1급,竪,"[[['세울'], ['수']]]",立,8,13
수,1급,穗,"[[['이삭'], ['수']]]",禾,12,17
수,1급,瘦,"[[['여윌'], ['수']]]",疒,9,14
수,1급,讎,"[[['원수'], ['수']]]",言,16,23
수,특급Ⅱ,蓚,"[[['수산'], ['수']]]",艸,10,14
수,특급Ⅱ,綬,"[[['인끈'], ['수']]]",糸,8,14
수,특급Ⅱ,綏,"[[['편안할'], ['수']], [['기드리움'], ['유']]]",糸,7,13
수,특급Ⅱ,琇,"[[['옥돌'], ['수']]]",玉,7,11
수,특급Ⅱ,鬚,"[[['수염'], ['수']]]",髟,12,22
수,특급Ⅱ,漱,"[[['양치할'], ['수']]]",水,11,14
수,특급Ⅱ,峀,"[[['산굴[岫]'], ['수']]]",山,5,8
수,특급Ⅱ,銹,"[[['쇳녹날'], ['수']]]",金,7,15
수,특급Ⅱ,嗽,"[[['기침할'], ['수']]]",口,11,14
수,특급Ⅱ,邃,"[[['깊을'], ['수']]]",辵,14,18
수,특급Ⅱ,璲,"[[['패옥'], ['수']]]",玉,13,17
수,특급Ⅱ,藪,"[[['숲'], ['수']]]",艸,15,19
수,특급Ⅱ,隧,"[[['길[路]'], ['수']]]",阜,13,16
수,특급Ⅱ,讐,"[[['원수'], ['수']]]",言,16,23
수,특급Ⅱ,燧,"[[['봉화'], ['수']]]",火,13,17
수,특급Ⅱ,茱,"[[['수유'], ['수']]]",艸,6,10
수,특급Ⅱ,岫,"[[['산굴'], ['수']]]",山,5,8
수,특급Ⅱ,脩,"[[['길[長]'], ['수']]]",肉,7,11
수,특급,魗,"[[['미워할'], ['수']], [['미워할'], ['추']]]",鬼,14,24
수,특급,叟,"[[['늙은이'], ['수']]]",又,7,9
수,특급,售,"[[['팔'], ['수']]]",口,8,11
수,특급,廋,"[[['숨길'], ['수']]]",广,9,12
수,특급,殳,"[[['창'], ['수']]]",殳,0,4
수,특급,濉,"[[['물이름'], ['수']], [['노려볼'], ['휴']]]",水,13,16
수,특급,睟,"[[['바로볼'], ['수']]]",目,8,13
수,특급,瞍,"[[['소경'], ['수']]]",目,9,14
수,특급,豎,"[[['세울'], ['수']]]",豆,8,15
수,특급,檖,"[[['산배'], ['수']]]",木,13,17
수,특급,繻,"[[['고운비단'], ['수']]]",糸,14,20
수,특급,穟,"[[['벼이삭'], ['수']]]",禾,13,18
숙,5급Ⅱ,宿,"[[['잘'], ['숙']], [['별자리'], ['수']]]",宀,8,11
숙,4급,叔,"[[['아재비'], ['숙']]]",又,6,8
숙,4급,肅,"[[['엄숙할'], ['숙']]]",聿,7,13
숙,3급Ⅱ,淑,"[[['맑을'], ['숙']]]",水,8,11
숙,3급Ⅱ,熟,"[[['익을'], ['숙']]]",火,11,15
숙,3급,孰,"[[['누구'], ['숙']]]",子,8,11
숙,1급,夙,"[[['이를'], ['숙']]]",夕,3,6
숙,1급,菽,"[[['콩'], ['숙']]]",艸,8,12
숙,1급,塾,"[[['글방'], ['숙']]]",土,11,14
숙,특급Ⅱ,琡,"[[['옥이름'], ['숙']]]",玉,8,12
숙,특급Ⅱ,璹,"[[['옥그릇'], ['숙']]]",玉,14,18
숙,특급Ⅱ,潚,"[[['물맑을'], ['숙']]]",水,13,16
숙,특급,橚,"[[['무성할'], ['숙']]]",木,13,17
숙,특급,俶,"[[['비롯할'], ['숙']]]",人,8,10
순,5급Ⅱ,順,"[[['순할'], ['순']]]",頁,3,12
순,4급Ⅱ,純,"[[['순수할'], ['순']]]",糸,4,10
순,3급Ⅱ,旬,"[[['열흘'], ['순']]]",日,2,6
순,3급Ⅱ,瞬,"[[['눈깜짝일'], ['순']]]",目,12,17
순,3급Ⅱ,巡,"[[['돌[廻]', '순행할'], ['순']]]",巛,4,7
순,3급,循,"[[['돌[環]'], ['순']]]",彳,9,12
순,3급,殉,"[[['따라죽을'], ['순']]]",歹,6,10
순,3급,脣,"[[['입술'], ['순']]]",肉,7,11
순,2급,盾,"[[['방패'], ['순']]]",目,4,9
순,2급,舜,"[[['순임금'], ['순']]]",舛,6,12
순,2급,珣,"[[['옥이름'], ['순']]]",玉,6,10
순,2급,淳,"[[['순박할'], ['순']]]",水,8,11
순,2급,洵,"[[['참으로'], ['순']]]",水,6,9
순,2급,荀,"[[['풀이름'], ['순']]]",艸,6,10
순,1급,醇,"[[['전국술'], ['순']]]",酉,8,15
순,1급,筍,"[[['죽순'], ['순']]]",竹,6,12
순,1급,馴,"[[['길들일'], ['순']]]",馬,3,13
순,특급Ⅱ,詢,"[[['물을'], ['순']]]",言,6,13
순,특급Ⅱ,錞,"[[['악기이름'], ['순']]]",金,8,16
순,특급Ⅱ,徇,"[[['부릴', '조리돌릴'], ['순']]]",彳,6,9
순,특급Ⅱ,恂,"[[['미쁠', '무서울'], ['순']]]",心,6,9
순,특급Ⅱ,栒,"[[['나무이름'], ['순']]]",木,6,10
순,특급Ⅱ,楯,"[[['난간'], ['순']]]",木,9,13
순,특급Ⅱ,橓,"[[['무궁화나무'], ['순']]]",木,12,16
순,특급Ⅱ,蓴,"[[['순채'], ['순']]]",艸,11,15
순,특급Ⅱ,諄,"[[['거듭이를'], ['순']]]",言,8,15
순,특급Ⅱ,蕣,"[[['무궁화'], ['순']]]",艸,12,16
순,특급,漘,"[[['물가'], ['순']]]",水,11,14
순,특급,犉,"[[['입술검은누렁소'], ['순']]]",牛,8,12
순,특급,肫,"[[['광대뼈'], ['순']]]",肉,4,8
순,특급,郇,"[[['나라이름'], ['순']]]",邑,6,9
순,특급,鶉,"[[['메추리'], ['순']]]",鳥,8,19
술,6급Ⅱ,術,"[[['재주'], ['술']]]",行,5,11
술,3급Ⅱ,述,"[[['펼'], ['술']]]",辵,5,9
술,3급,戌,"[[['개'], ['술']]]",戈,2,6
술,특급Ⅱ,鉥,"[[['돗바늘'], ['술']]]",金,5,13
숭,4급,崇,"[[['높을'], ['숭']]]",山,8,11
숭,특급Ⅱ,嵩,"[[['산높을'], ['숭']]]",山,10,13
숭,특급Ⅱ,崧,"[[['산높을'], ['숭']]]",山,8,11
슬,2급,瑟,"[[['큰거문고'], ['슬']]]",玉,9,13
슬,1급,膝,"[[['무릎'], ['슬']]]",肉,11,15
슬,특급Ⅱ,蝨,"[[['이'], ['슬']]]",虫,9,15
슬,특급,璱,"[[['아름다운옥'], ['슬']]]",玉,13,17
습,6급,習,"[[['익힐'], ['습']]]",羽,5,11
습,3급Ⅱ,濕,"[[['젖을'], ['습']]]",水,14,17
습,3급Ⅱ,拾,"[[['주울'], ['습']], [['열'], ['십']]]",手,6,9
습,3급Ⅱ,襲,"[[['엄습할'], ['습']]]",衣,16,22
습,특급Ⅱ,褶,"[[['사마치', '주름'], ['습']], [['겹옷'], ['첩']]]",衣,11,16
습,특급,隰,"[[['진펄'], ['습']]]",阜,14,17
습,특급,熠,"[[['빛날'], ['습']]]",火,11,15
승,6급,勝,"[[['이길'], ['승']]]",力,10,12
승,4급Ⅱ,承,"[[['이을'], ['승']]]",手,4,8
승,3급Ⅱ,乘,"[[['탈'], ['승']]]",丿,9,10
승,3급Ⅱ,昇,"[[['오를'], ['승']]]",日,4,8
승,3급Ⅱ,僧,"[[['중'], ['승']]]",人,12,14
승,2급,升,"[[['되'], ['승']]]",十,2,4
승,2급,繩,"[[['노끈'], ['승']]]",糸,13,19
승,1급,丞,"[[['정승'], ['승']]]",一,5,6
승,특급Ⅱ,陞,"[[['오를'], ['승']]]",阜,7,10
승,특급Ⅱ,蠅,"[[['파리'], ['승']]]",虫,13,19
시,7급Ⅱ,時,"[[['때'], ['시']]]",日,6,10
시,7급Ⅱ,市,"[[['저자'], ['시']]]",巾,2,5
시,6급Ⅱ,始,"[[['비로소'], ['시']]]",女,5,8
시,5급,示,"[[['보일'], ['시']]]",示,0,5
시,4급Ⅱ,詩,"[[['시'], ['시']]]",言,6,13
시,4급Ⅱ,試,"[[['시험'], ['시']]]",言,6,13
시,4급Ⅱ,視,"[[['볼'], ['시']]]",見,5,12
시,4급Ⅱ,施,"[[['베풀'], ['시']]]",方,5,9
시,4급Ⅱ,是,"[[['이[斯]', '옳을'], ['시']]]",日,5,9
시,3급Ⅱ,侍,"[[['모실'], ['시']]]",人,6,8
시,3급,矢,"[[['화살'], ['시']]]",矢,0,5
시,2급,屍,"[[['주검'], ['시']]]",尸,6,9
시,2급,柴,"[[['섶[薪]'], ['시']]]",木,6,10
시,1급,柿,"[[['감'], ['시']]]",木,5,9
시,1급,匙,"[[['숟가락'], ['시']]]",匕,9,11
시,1급,媤,"[[['시집'], ['시']]]",女,9,12
시,1급,弑,"[[['윗사람죽일'], ['시']]]",弋,9,12
시,1급,猜,"[[['시기할'], ['시']]]",犬,8,11
시,1급,諡,"[[['시호'], ['시']]]",言,9,16
시,1급,豺,"[[['승냥이'], ['시']]]",豸,3,10
시,특급Ⅱ,豕,"[[['돼지'], ['시']]]",豕,0,7
시,특급Ⅱ,恃,"[[['믿을'], ['시']]]",心,6,9
시,특급Ⅱ,翅,"[[['날개'], ['시']]]",羽,4,10
시,특급Ⅱ,蒔,"[[['모종할'], ['시']]]",艸,10,14
시,특급Ⅱ,蓍,"[[['시초'], ['시']]]",艸,10,14
시,특급Ⅱ,尸,"[[['주검'], ['시']]]",尸,0,3
시,특급Ⅱ,嘶,"[[['말울', '목쉴'], ['시']]]",口,12,15
시,특급Ⅱ,屎,"[[['똥'], ['시']]]",尸,6,9
시,특급,諟,"[[['다스릴'], ['시']]]",言,9,16
시,특급,枲,"[[['수삼'], ['시']]]",木,5,9
시,특급,塒,"[[['홰'], ['시']]]",土,10,13
시,특급,啻,"[[['뿐'], ['시']]]",口,9,12
시,특급,兕,"[[['외뿔소'], ['시']]]",儿,6,8
시,특급,偲,"[[['힘쓸'], ['시']]]",人,9,11
시,특급,鳲,"[[['뻐꾸기'], ['시']]]",鳥,3,14
시,특급,釃,"[[['술거를'], ['시']]]",酉,19,26
시,특급,緦,"[[['시마(緦麻)'], ['시']]]",糸,9,15
식,7급Ⅱ,食,"[[['밥', '먹을'], ['식']]]",食,0,9
식,7급,植,"[[['심을'], ['식']]]",木,8,12
식,6급,式,"[[['법'], ['식']]]",弋,3,6
식,5급Ⅱ,識,"[[['알'], ['식']]]",言,12,19
식,4급Ⅱ,息,"[[['쉴'], ['식']]]",心,6,10
식,3급Ⅱ,飾,"[[['꾸밀'], ['식']]]",食,5,14
식,2급,殖,"[[['불릴'], ['식']]]",歹,8,12
식,2급,軾,"[[['수레가로나무'], ['식']]]",車,6,13
식,2급,湜,"[[['물맑을'], ['식']]]",水,9,12
식,1급,熄,"[[['불꺼질'], ['식']]]",火,10,14
식,1급,蝕,"[[['좀먹을'], ['식']]]",虫,9,15
식,1급,拭,"[[['씻을'], ['식']]]",手,6,9
식,특급Ⅱ,寔,"[[['이(是)'], ['식']]]",宀,9,12
식,특급Ⅱ,篒,"[[['땅이름'], ['식']]]",竹,9,15
식,특급Ⅱ,埴,"[[['찰흙'], ['식']], [['찰흙'], ['치']]]",土,8,11
식,특급,栻,"[[['점치는판'], ['식']]]",木,6,10
신,6급Ⅱ,身,"[[['몸'], ['신']]]",身,0,7
신,6급Ⅱ,神,"[[['귀신'], ['신']]]",示,5,10
신,6급Ⅱ,信,"[[['믿을'], ['신']]]",人,7,9
신,6급Ⅱ,新,"[[['새'], ['신']]]",斤,9,13
신,5급Ⅱ,臣,"[[['신하'], ['신']]]",臣,0,6
신,4급Ⅱ,申,"[[['납[猿]'], ['신']]]",田,0,5
신,3급Ⅱ,愼,"[[['삼갈'], ['신']]]",心,10,13
신,3급,辛,"[[['매울'], ['신']]]",辛,0,7
신,3급,伸,"[[['펼'], ['신']]]",人,5,7
신,3급,晨,"[[['새벽'], ['신']]]",日,7,11
신,2급,紳,"[[['띠[帶]'], ['신']]]",糸,5,11
신,2급,腎,"[[['콩팥'], ['신']]]",肉,8,12
신,1급,薪,"[[['섶'], ['신']]]",艸,13,17
신,1급,迅,"[[['빠를'], ['신']]]",辵,3,7
신,1급,蜃,"[[['큰조개'], ['신']]]",虫,7,13
신,1급,燼,"[[['불탄끝'], ['신']]]",火,14,18
신,1급,宸,"[[['대궐'], ['신']]]",宀,7,10
신,1급,娠,"[[['아이밸'], ['신']]]",女,7,10
신,1급,呻,"[[['읊조릴'], ['신']]]",口,5,8
신,1급,訊,"[[['물을'], ['신']]]",言,3,10
신,특급Ⅱ,侁,"[[['걷는모양'], ['신']]]",人,6,8
신,특급Ⅱ,莘,"[[['세신[細辛]'], ['신']]]",艸,7,11
신,특급Ⅱ,藎,"[[['조개풀'], ['신']]]",艸,14,18
신,특급,駪,"[[['많을'], ['신']]]",馬,6,16
신,특급,贐,"[[['노자'], ['신']]]",貝,14,21
신,특급,矧,"[[['하물며'], ['신']]]",矢,4,9
신,특급,甡,"[[['수두룩할'], ['신']]]",生,5,10
신,특급,璶,"[[['옥돌'], ['신']]]",玉,14,18
신,특급,哂,"[[['웃을'], ['신']]]",口,6,9
실,8급,室,"[[['집'], ['실']]]",宀,6,9
실,6급,失,"[[['잃을'], ['실']]]",大,2,5
실,5급Ⅱ,實,"[[['열매'], ['실']]]",宀,11,14
실,1급,悉,"[[['다'], ['실']]]",心,7,11
실,특급,蟋,"[[['귀뚜라미'], ['실']]]",虫,11,17
심,7급,心,"[[['마음'], ['심']]]",心,0,4
심,4급Ⅱ,深,"[[['깊을'], ['심']]]",水,8,11
심,3급Ⅱ,甚,"[[['심할'], ['심']]]",甘,4,9
심,3급Ⅱ,審,"[[['살필'], ['심']]]",宀,12,15
심,3급,尋,"[[['찾을'], ['심']]]",寸,9,12
심,2급,瀋,"[[['즙낼', '물이름'], ['심']]]",水,15,18
심,특급Ⅱ,芯,"[[['골풀'], ['심']]]",艸,4,8
심,특급Ⅱ,諶,"[[['믿을'], ['심']]]",言,9,16
심,특급Ⅱ,沁,"[[['스며들'], ['심']]]",水,4,7
심,특급,葚,"[[['오디'], ['심']]]",艸,9,13
심,특급,諗,"[[['고할'], ['심']]]",言,8,15
십,8급,十,"[[['열'], ['십']]]",十,0,2
십,1급,什,"[[['열사람'], ['십']], [['세간'], ['집']]]",人,2,4
쌍,3급Ⅱ,雙,"[[['두', '쌍'], ['쌍']]]",隹,10,18
씨,4급,氏,"[[['각시', '성씨(姓氏)'], ['씨']]]",氏,0,4
아,5급Ⅱ,兒,"[[['아이'], ['아']]]",儿,6,8
아,3급Ⅱ,雅,"[[['맑을'], ['아']]]",隹,4,12
아,3급Ⅱ,我,"[[['나'], ['아']]]",戈,3,7
아,3급Ⅱ,阿,"[[['언덕'], ['아']]]",阜,5,8
아,3급Ⅱ,亞,"[[['버금'], ['아']]]",二,6,8
아,3급Ⅱ,芽,"[[['싹'], ['아']]]",艸,4,8
아,3급Ⅱ,牙,"[[['어금니'], ['아']]]",牙,0,4
아,3급,餓,"[[['주릴'], ['아']]]",食,7,16
아,1급,訝,"[[['의심할'], ['아']]]",言,4,11
아,1급,衙,"[[['마을[官廳]'], ['아']]]",行,7,13
아,1급,啞,"[[['벙어리'], ['아']]]",口,8,11
아,1급,俄,"[[['아까'], ['아']]]",人,7,9
아,특급Ⅱ,娥,"[[['예쁠'], ['아']]]",女,7,10
아,특급Ⅱ,峨,"[[['산높을'], ['아']]]",山,7,10
아,특급Ⅱ,莪,"[[['다북쑥'], ['아']]]",艸,7,11
아,특급Ⅱ,蛾,"[[['누에나방'], ['아']]]",虫,7,13
아,특급Ⅱ,鴉,"[[['갈까마귀'], ['아']]]",鳥,4,15
아,특급Ⅱ,鵝,"[[['거위'], ['아']]]",鳥,7,18
아,특급,迓,"[[['맞을'], ['아']]]",辵,4,8
악,5급Ⅱ,惡,"[[['악할'], ['악']], [['미워할'], ['오']]]",心,8,12
악,3급,岳,"[[['큰산'], ['악']]]",山,5,8
악,2급,握,"[[['쥘'], ['악']]]",手,9,12
악,1급,堊,"[[['흰흙'], ['악']]]",土,8,11
악,1급,愕,"[[['놀랄'], ['악']]]",心,9,12
악,1급,顎,"[[['턱'], ['악']]]",頁,9,18
악,특급Ⅱ,嶽,"[[['큰산[岳]'], ['악']]]",山,14,17
악,특급Ⅱ,渥,"[[['비젖을', '두터울'], ['악']]]",水,9,12
악,특급Ⅱ,鰐,"[[['악어'], ['악']]]",魚,9,20
악,특급Ⅱ,幄,"[[['장막(帳幕)'], ['악']]]",巾,9,12
악,특급Ⅱ,鍔,"[[['칼날'], ['악']]]",金,9,17
악,특급Ⅱ,鄂,"[[['땅이름'], ['악']]]",邑,9,12
악,특급Ⅱ,齷,"[[['악착할'], ['악']]]",齒,9,24
악,특급,咢,"[[['깜짝놀랄'], ['악']]]",口,6,9
안,7급Ⅱ,安,"[[['편안'], ['안']]]",宀,3,6
안,5급,案,"[[['책상'], ['안']]]",木,6,10
안,4급Ⅱ,眼,"[[['눈'], ['안']]]",目,6,11
안,3급Ⅱ,顔,"[[['낯'], ['안']]]",頁,9,18
안,3급Ⅱ,岸,"[[['언덕'], ['안']]]",山,5,8
안,3급,雁,"[[['기러기'], ['안']]]",隹,4,12
안,1급,晏,"[[['늦을'], ['안']]]",日,6,10
안,1급,鞍,"[[['안장'], ['안']]]",革,6,15
안,1급,按,"[[['누를'], ['안']]]",手,6,9
안,특급Ⅱ,鮟,"[[['아귀'], ['안']]]",魚,6,17
안,특급,鴈,"[[['기러기'], ['안']]]",鳥,4,15
안,특급,犴,"[[['들개', '옥(獄)'], ['안']]]",犬,3,6
알,3급,謁,"[[['뵐'], ['알']]]",言,9,16
알,2급,閼,"[[['막을'], ['알']]]",門,8,16
알,1급,斡,"[[['돌'], ['알']]]",斗,10,14
알,1급,軋,"[[['삐걱거릴'], ['알']]]",車,1,8
알,특급,訐,"[[['들추어낼'], ['알']]]",言,3,10
알,특급,遏,"[[['막을'], ['알']]]",辵,9,13
알,특급,頞,"[[['콧대'], ['알']]]",頁,6,15
알,특급,歹,"[[['뼈앙상할'], ['알']], [['나쁠'], ['대']]]",歹,0,4
알,특급,戛,"[[['창', '어근버근할'], ['알']]]",戈,7,11
알,특급,揠,"[[['뽑을'], ['알']]]",手,9,12
암,4급Ⅱ,暗,"[[['어두울'], ['암']]]",日,9,13
암,3급Ⅱ,巖,"[[['바위'], ['암']]]",山,20,23
암,2급,癌,"[[['암'], ['암']]]",疒,12,17
암,1급,闇,"[[['숨을'], ['암']]]",門,9,17
암,1급,庵,"[[['암자'], ['암']]]",广,8,11
암,특급Ⅱ,菴,"[[['암자'], ['암']]]",艸,8,12
암,특급Ⅱ,岩,"[[['바위[巖]'], ['암']]]",山,5,8
암,특급Ⅱ,唵,"[[['움켜먹을'], ['암']]]",口,8,11
암,특급,黯,"[[['검을'], ['암']]]",黑,9,21
압,4급Ⅱ,壓,"[[['누를'], ['압']]]",土,14,17
압,3급,押,"[[['누를'], ['압']]]",手,5,8
압,2급,鴨,"[[['오리'], ['압']]]",鳥,5,16
압,특급Ⅱ,狎,"[[['친압할'], ['압']]]",犬,5,8
앙,3급Ⅱ,仰,"[[['우러를'], ['앙']]]",人,4,6
앙,3급Ⅱ,央,"[[['가운데'], ['앙']]]",大,2,5
앙,3급,殃,"[[['재앙'], ['앙']]]",歹,5,9
앙,1급,昂,"[[['높을'], ['앙']]]",日,4,8
앙,1급,怏,"[[['원망할'], ['앙']]]",心,5,8
앙,1급,秧,"[[['모'], ['앙']]]",禾,5,10
앙,1급,鴦,"[[['원앙'], ['앙']]]",鳥,5,16
